38404	93276
13228	52830
61418	95822
17089	57160
26815	89034
33114	91985
78703	70255
75669	85144
98983	80819
19278	87368
9360	68478
50416	75696
59271	79755
22398	85493
72233	96781
7788	96468
19351	51823
20777	87167
29539	52593
15384	64569
16548	40699
29158	21879
44644	63599
53422	51370
65502	98087
84753	45421
50624	49496
34535	88642
22967	25364
16327	44065
38724	42621
46644	62302
30273	32173
93748	83401
81961	62246
67504	37776
17231	28955
48398	49879
31169	20972
88793	94766
34390	42784
9877	91107
14273	64259
27875	54622
34252	53576
72016	48907
45512	98090
32377	69659
31493	63563
11975	80008
7418	56567
74902	88290
22276	51932
22276	98470
51932	98470
69421	74981
63674	96272
63674	19137
96272	19137
44061	99734
73981	79057
73981	81140
79057	81140
13281	74090
56453	77256
28343	38048
56666	84630
48717	70385
97360	85945
40663	97929
74481	22740
25688	71760
62805	34092
13495	44057
27184	58633
27184	98184
58633	98184
63478	70501
20044	70256
85681	90034
40020	87939
44009	89407
1555	38952
17882	78550
46876	29246
44183	278
44183	41558
278	41558
49169	55604
87318	96240
24637	4035
4966	35785
25496	72802
58080	61506
45210	89871
4528	83333
21851	49005
22408	26039
37565	94309
65702	78732
19912	39126
60077	73378
27348	47235
30167	48972
12294	98595
24800	90378
38385	24593
5428	82888
93726	44244
60076	90354
1394	44919
86336	14787
48523	65599
8122	57135
10695	89180
23949	87945
4009	42683
44076	79124
56528	86749
28311	17821
38890	88488
955	5843
48765	86020
56893	86758
89841	72276
73771	89310
9769	83601
21946	85040
36383	18828
44342	31985
87686	97543
84600	96499
45267	92335
37098	43275
37098	66517
43275	66517
66300	97603
96111	96390
99881	4139
10682	89128
9464	59027
28723	29286
57186	60788
10921	99291
18756	35483
3203	43133
10406	66759
8023	46024
22667	92603
7242	54491
45801	97258
10345	50935
52162	98056
52162	68435
98056	68435
71922	93223
38276	88901
62694	80786
29196	80801
23434	2881
55382	63096
17727	27774
18366	92946
41067	43291
4700	27791
30462	77307
1590	76538
15128	94355
58736	66361
55435	95669
6491	60676
24195	71575
89552	54655
72128	75939
82272	91984
15758	43351
57290	94958
37232	61439
43949	53079
60573	3982
53960	67505
29035	70095
79600	92024
8997	21845
32803	95812
2753	49093
35094	26338
63027	77185
20933	76542
19081	18752
77921	86971
7350	85465
5862	61732
87847	90097
12968	31874
7683	94192
60091	86251
30272	34454
89833	41940
47855	89052
47218	73735
2030	96029
8747	71906
41326	82092
45248	55327
7588	42156
7588	66399
42156	66399
49382	76942
64505	79702
21598	72015
57592	99568
10675	51489
14674	43704
14674	62218
43704	62218
82714	92629
20559	77781
51580	58138
25830	26080
88212	87571
4577	11432
64126	46038
85776	96748
24070	96170
38239	87088
69967	82825
69967	65038
82825	65038
58136	99411
46187	67189
21530	97164
16424	99960
72473	78827
35363	58382
55669	95721
57738	94073
91156	33953
8883	81139
5300	39130
47630	17856
17856	89283
22648	69122
83340	50178
26282	85553
61110	64288
52401	98217
10313	24811
10313	93633
24811	93633
70802	47361
73822	66067
71147	70703
56586	77454
3009	68402
36628	96674
18070	91806
6304	32866
45761	80470
45761	97169
80470	97169
15143	26163
25468	60059
34999	81861
28956	65544
64506	29381
74554	86826
41972	47621
75953	87050
3405	34623
84667	74042
49957	55312
240	79433
39835	54646
38622	41523
85107	92146
66996	24974
8433	16163
4781	34617
97142	55846
38176	46827
38176	92141
46827	92141
11333	51136
37618	33261
65793	58591
28963	38645
1251	5599
80768	86031
43183	95953
41931	2637
12817	85774
16340	75298
34181	38794
33818	75900
33818	83502
75900	83502
11081	16714
69301	70853
13837	94767
33022	67664
36521	56013
12055	61590
24281	96091
98327	44119
98327	24536
487	70640
44119	24536
41667	78942
56918	33892
42579	75230
18718	35642
96181	56023
55665	87964
27728	62550
982	48411
32789	53658
20437	59145
121	60079
22077	34172
16611	34224
65022	97041
6956	17687
34490	47877
73888	65906
73888	98900
65906	98900
29227	94928
5097	30019
29839	60048
76845	53437
25838	60499
73274	93455
47146	81218
59400	5810
94257	83046
1216	18268
74102	19986
40551	99374
41168	55203
45345	61166
21688	81997
60728	33376
60728	93926
33376	93926
15956	42315
12155	90624
70000	24197
62303	43441
8148	49873
50879	93087
11517	89425
64034	68183
6847	66939
28108	90029
18048	43514
1881	96908
13258	21974
88108	83755
21516	79938
60434	82165
60434	82602
82165	82602
25354	38653
23974	59346
90111	98955
71689	95404
81510	92488
22857	35898
40398	71443
38632	25645
99453	51205
31763	52926
99721	59528
65435	26610
32563	51304
79891	91793
96320	82392
66849	93717
2121	30852
75694	81435
44517	62451
11673	59671
51878	86498
83211	44618
53090	68173
68382	78662
46453	4295
29767	65745
9184	92787
1702	10055
11739	17969
33381	73639
34070	43289
51256	82366
42510	489
39603	86094
83119	95679
10985	30460
40194	94488
47173	71072
78145	80349
71175	52455
71175	90018
52455	90018
47899	39255
62380	67861
44683	73399
66798	85828
87419	75986
27098	46718
58387	86670
62516	86670
64006	50085
18545	55014
16175	89475
40426	48753
74691	88145
4162	29443
32944	93002
18842	58160
55376	63150
28214	92564
65463	41185
65463	98879
41185	98879
2695	16686
65432	9643
47199	41569
47199	90673
41569	90673
59384	30098
72302	99315
23149	47094
66790	79007
5320	78336
406	16426
61742	74107
23052	88397
38249	58435
51889	48454
3933	72705
13409	75695
39191	94546
6040	82704
16147	39846
15624	24552
15624	69502
24552	69502
34861	73676
39493	93965
4405	31460
4405	42736
31460	42736
12948	50820
12948	78201
50820	78201
2263	21522
16818	25044
16818	28076
25044	28076
89942	55698
39500	83696
50873	51352
53087	65903
20569	49658
28039	39612
58228	95507
76670	90045
38900	72107
23054	34714
42414	52618
57596	87798
14363	69304
97030	94614
99939	74620
64558	76809
50669	57517
1861	91198
48113	50670
76890	11910
76890	35537
11910	35537
84005	94782
16134	73892
16134	77831
73892	77831
67614	70755
30366	84968
2411	16718
21069	42539
85777	86177
51487	54034
10770	94356
2959	11087
1582	51531
26824	26176
77427	61805
74596	82327
19671	46846
20796	62249
39920	72068
77096	90379
28065	85176
52853	12335
23061	86996
10558	63360
7047	37949
36644	44487
49953	81557
35305	77761
10250	27419
10078	20610
21081	70637
83471	67552
20990	91730
24563	44680
24563	81095
44680	81095
4179	71844
58	68710
69454	86856
67158	76494
55154	51986
55154	85320
51986	85320
64137	18118
42746	92705
70439	52152
70439	95123
52152	95123
66840	66856
39058	44099
39058	40297
8547	33259
35132	50107
26847	28528
47102	72445
8062	9134
19317	44944
26314	59823
96650	14955
24522	36509
82048	29998
17989	29534
24451	22582
4293	76734
63690	49781
63133	71243
80223	54418
38591	84465
5964	63103
23420	93861
10519	18633
4948	34384
22717	70680
49823	65083
125	43293
1326	65638
35051	60797
17393	98631
14048	86030
5619	58302
27127	50387
43141	85032
821	1959
21961	13996
46056	79562
65749	76882
43052	56413
43052	69535
56413	69535
22956	42282
69589	55744
87931	96927
60181	89461
18571	67624
40722	85512
2771	56371
39574	81477
33658	73511
16885	47532
10282	80278
47779	64444
33394	85416
2663	86180
7151	53784
15611	22886
13230	31910
77162	85148
17217	74903
47654	76996
29252	56715
5077	11565
27786	44499
10822	73532
10822	73202
73532	73202
87802	58971
96743	47233
85445	60262
37567	97941
17824	97941
79323	35262
17792	44775
23253	63689
61696	98233
76544	99043
9689	19976
54513	8556
10311	53521
23429	47755
42265	25151
21895	65773
35934	66699
23022	84641
85488	45955
22943	86162
11360	27168
11360	93196
27168	93196
12581	82553
18099	42763
88	58023
6973	78293
6973	71292
78293	71292
29243	72406
27530	51678
42260	92407
6260	64118
57573	31641
22929	45674
26524	76548
57202	66442
57202	37940
66442	37940
11108	41033
52943	96027
27715	33123
2309	49254
78958	92151
56836	62666
51129	78975
33829	54615
54615	11128
13619	53407
35928	56431
3404	74797
60352	61196
62950	73720
5907	16262
5907	60330
16262	60330
91747	95600
12561	23674
14731	92237
65753	70414
32919	78344
12430	89473
60806	78374
13247	14205
61489	89600
44125	76727
11336	65367
5264	46458
44319	64375
33982	85098
32212	48690
17237	51654
958	72018
39605	14561
78200	77376
48420	2863
28650	99071
54400	56242
44716	59008
2805	65656
35492	42096
88123	66377
4553	34806
520	20244
23059	75614
20442	17321
20660	67695
12136	38841
8429	47004
99521	14376
48392	93993
64546	81521
61806	79579
5412	29953
17477	60355
32676	90040
51843	3633
1244	40682
28337	44953
77085	50638
44110	92792
21304	95836
49234	4881
78694	86032
42760	5686
45623	68009
92849	52939
34182	88041
80551	85120
46499	70004
24833	53737
21005	94109
45848	97267
46186	57559
5946	54834
67745	21861
2783	21113
20445	64968
49117	67156
8352	46373
80979	53568
33899	58912
72109	90995
34788	94475
30505	52378
48230	92109
15053	55996
71763	82260
44913	91038
9058	80418
7922	28737
59800	91184
14233	38323
45456	52061
16559	27359
59660	91892
60510	76096
51565	79021
10241	29663
39182	52550
16867	40264
12465	42306
12602	18799
12602	80292
18799	80292
12730	44096
12730	77275
44096	77275
14584	89036
6072	71867
33535	41414
10173	27271
9998	79526
8703	62294
41463	54535
26680	27533
2776	71433
7880	19664
31988	81010
46257	72225
12443	14498
25872	84453
58625	89713
5349	76248
29799	69361
27216	80868
60217	99437
54596	91874
58213	78903
60364	98812
17332	73533
36923	78976
65245	80573
11654	24039
15158	26972
44522	85962
9076	37646
19831	59326
11986	86774
79244	45610
6081	76242
14229	79571
19446	94512
19501	74165
34524	95957
67558	99492
18016	36773
50150	85071
51154	67647
51154	86415
67647	86415
6967	17829
50004	79436
36500	66652
64563	83567
86606	67702
26122	55442
1180	25955
32104	93708
91160	13285
33185	97408
44296	49260
72661	98582
89918	6026
2760	59700
49042	93215
55005	98149
43793	37807
43793	13919
37807	13919
9811	48664
6245	25318
47799	49080
83237	87516
38328	60968
3297	64792
51087	48777
20197	56053
51796	58470
33064	79424
48506	77652
18874	30205
16729	34523
12164	46684
59548	67413
26555	88514
15149	63736
59067	73623
29402	51285
91171	8806
733	68831
26413	37376
15361	76600
12682	13074
59741	88037
40451	90124
70104	33154
54029	786
54029	69897
786	69897
23152	72378
28742	63384
37036	85755
10690	37344
86804	34463
39763	46747
39763	73636
46747	73636
62233	5703
76304	83305
32250	78157
89704	71983
46649	38801
9106	93982
35645	42525
11638	35908
29304	88159
38482	96030
9475	48068
13194	94421
20141	29803
95007	29803
45110	29803
45157	69847
74200	79897
35079	20301
29694	99280
11040	76759
28837	70820
73875	64602
64602	83426
45404	51275
35611	74385
69688	82572
39942	82207
99459	47180
69103	99463
27450	83826
13610	97998
11329	78977
44696	21513
20329	35020
29867	88762
6381	10146
15281	5547
7214	30463
56420	41520
3542	30817
6748	19625
88320	15277
56585	49731
72490	94023
16534	20192
16534	47478
16534	84533
20192	47478
20192	84533
47478	84533
49815	53117
15636	69936
87504	99688
78429	94213
81802	24024
32176	82215
16942	26582
89677	96422
87435	96641
88178	55367
17498	54776
63739	5968
75783	76921
2866	13490
19725	97809
20812	78070
24872	32815
21493	2738
36136	79572
58255	86434
21584	36164
43922	74532
13255	40798
56002	99976
57692	72902
19637	90041
19889	61194
1497	85443
55178	87828
31860	11376
72527	82708
42244	96837
82457	64069
24031	88853
37867	41800
63501	77351
7080	45037
39322	53877
18745	72110
39153	43773
54678	47126
32630	90616
50881	69991
27696	98720
8239	9944
4914	63507
85463	94814
91666	98294
41989	50440
64463	42057
93770	64486
23581	38383
78523	95266
63663	95741
38959	75965
68326	99055
26144	90229
21726	41812
40683	89437
30281	44712
33224	46932
33224	61469
46932	61469
30683	51436
17358	52990
32185	88496
6577	64194
18973	91089
22547	93055
28042	50037
18244	55058
45799	63317
84762	16775
17962	27435
46112	56891
28356	30041
27870	59940
38	4570
62195	72266
31583	36704
21609	61684
35322	93291
83165	23299
27482	95790
56478	62573
46119	82004
46119	88512
82004	88512
1405	88456
1405	95109
88456	95109
8594	23321
41394	56127
69647	95238
3308	67439
20838	96815
93960	99785
76657	36788
53675	67159
92411	1144
92411	13906
1144	13906
507	15511
3613	11662
3613	14392
3613	15511
3613	21015
9311	15511
9311	22846
11052	16529
11662	15511
11662	24023
14392	15511
15511	21015
15511	22846
15511	24023
15511	27576
15511	30469
15511	31929
15511	32118
21015	24023
22846	24023
24023	31929
30469	32118
31929	38711
31929	38826
32118	37848
32118	45021
37848	38958
37848	45021
38711	38826
38711	45021
38711	60308
38826	45021
38826	60308
38958	60308
38958	63477
40774	60308
42242	60308
42242	61656
45021	60308
45021	61656
46608	60308
47910	60308
47910	63477
47910	71259
47910	78535
48458	60308
48458	61656
48458	75713
51992	60308
51992	63477
60308	61656
60308	63477
60308	71259
60308	73545
60308	75713
60308	77136
60308	78535
60308	79467
60308	81412
60308	81774
61656	63477
61656	75713
61656	81412
63477	71259
63477	73545
63477	77136
63477	81412
63477	82600
71259	81412
73545	75713
73545	84392
75713	84392
77136	81412
77136	83334
81412	84733
83334	93109
84392	84733
84392	98178
85446	98178
85446	99334
93109	99041
93109	99150
99041	99150
5156	84781
65445	84781
84781	83727
50621	37870
37870	40305
37870	47852
63755	8249
19609	32451
19609	53146
99386	53949
19518	27026
33456	40865
50946	992
76640	34722
42405	57880
67625	79403
67625	68098
67625	37784
37784	40960
40960	63244
55569	52056
68448	88251
3882	51339
24798	39625
56666	84630
40663	97929
33302	98705
61400	84391
17856	89283
3405	34
83699	64543
71460	43599
28108	90029
85536	25765
66374	65745
55154	51986
55154	85320
51986	85320
41218	17952
18019	19762
91403	47935
47935	54615
49698	19722
13464	4311
54029	786
54029	69897
786	69897
52857	29803
6985	75647
86788	29803
75647	29803
75647	75993
29803	34088
29803	75993
29803	96440
64324	16186
9154	82852
38439	52926
4790	73012
18832	97687
58053	76197
23429	47755
93143	49367
25571	59204
71147	70703
60944	15510
13889	6992
65696	94947
42765	43415
43415	77300
43415	92382
82717	59528
85961	62329
30657	92586
85007	81689
46094	84822
7713	31184
35533	57405
35533	70749
57405	59587
27870	59940
70952	61664
47892	83911
34510	90410
87080	68485
59443	92173
52985	94190
57638	95703
70724	92561
53694	97851
97851	113
90349	45726
32789	53658
13587	29139
6629	46042
24187	28919
9046	68613
86729	58918
93574	86849
11789	2380
5872	68693
84800	43446
43446	68693
69151	82491
73332	79485
89954	4951
16340	75298
33013	88568
46568	78982
46568	46580
78982	46580
20347	22955
26452	39418
79532	43196
60262	85445
27407	67231
59660	91892
82207	39942
7462	11429
89763	56000
25731	29660
64782	74182
22988	85800
62129	98791
88766	13055
43937	27334
52596	82370
34134	49158
87223	4059
33457	52034
61807	47750
77452	57651
77452	61029
57651	61029
42573	61029
25688	71760
48555	75567
43992	31973
91136	52425
19889	61194
56010	10698
10698	56290
56290	67328
82170	72744
38787	10555
38176	46827
38176	92141
46827	92141
79600	92024
10791	10148
60585	81992
43881	65486
56692	65486
74835	84130
7763	97556
69964	80209
5132	31664
30505	52378
65463	41185
44183	41558
37211	65311
11113	79893
15703	75080
28065	85176
91070	37669
60364	98812
90308	58425
15003	81995
60195	3261
16424	99960
49275	25161
82883	85415
80771	35433
32375	52546
93922	62556
37455	9871
50734	94350
30125	84150
56164	76911
24630	45502
45747	94883
91111	94883
91111	94236
29799	69361
9026	79778
91865	37951
85650	87310
3933	72705
27213	36679
40197	89754
52031	45542
76921	75783
98776	82124
7683	94192
19671	46846
23442	61936
18215	69543
82215	32176
22030	39218
22030	83141
39218	83141
44831	85842
63608	83141
86231	85842
60513	15066
87453	28552
75691	50446
56420	41520
46119	82004
46119	88512
82004	88512
27038	65356
41394	56127
20962	51615
20962	82402
51615	82402
25548	77466
24087	40426
71624	23934
6040	82704
12349	74528
24047	15637
27827	90528
35361	90528
82555	67060
94455	84076
1852	82543
10534	30321
6443	52227
87847	90097
4330	31653
70805	52790
19185	20557
16299	47568
47008	22384
19850	33546
33546	9734
33546	30074
91193	93013
25568	9128
84049	28559
11986	86774
68280	66371
18722	34277
92323	70259
3793	64087
9938	47868
85254	36987
59759	75297
22203	58571
88793	94766
13255	40798
12019	96656
23736	71414
19416	92654
80334	37119
67541	57024
4700	27791
24647	9768
71181	9768
27950	32404
70166	90843
52987	30273
73892	77831
4871	40683
4871	89437
40683	89437
9360	68478
55000	35567
35567	75241
39191	94546
37022	82853
19510	88121
88121	53914
85230	25662
52303	27033
52303	14410
27033	14410
96	68793
47092	33555
35530	66460
15435	22480
46257	72225
13077	43495
18669	90596
240	79433
1830	21228
24208	36054
16661	43128
74288	77229
44718	85895
34252	53576
43104	99882
29252	56715
61062	67066
40627	4162
40486	4162
68071	4162
43371	4162
59306	83340
27716	82575
94085	82991
97703	17187
92392	71226
91592	99273
80830	81800
2303	31109
20215	91957
56825	91957
91957	72929
9058	80418
51857	41607
33376	93926
83101	4041
32369	77184
84226	87667
24195	71575
55031	8925
70112	8925
61524	1668
68425	45521
8429	47004
62171	64528
63988	47979
40198	5027
89604	22709
9763	49026
91666	98294
73100	7943
90828	27862
36849	48297
65749	76882
22288	94852
5773	28886
53809	96504
60404	82705
60404	81681
60404	81848
64881	33594
64881	24358
22500	49803
49803	57945
12279	28648
75659	89056
34496	89255
64535	74585
35521	73003
39845	47405
19081	18752
55418	12931
96068	97991
85820	63403
77241	48531
27913	98446
97243	27114
26373	42059
33535	41414
13495	44057
91190	93052
15847	44816
38023	91859
62583	25760
10412	88850
10412	67004
88850	67004
38482	96030
92158	60395
78953	28619
64633	73802
83465	45336
1354	93056
17033	93056
93056	20206
90793	62592
53014	36373
66882	78832
72761	55760
74596	82327
91582	72482
91582	84569
72482	84569
89853	84569
20630	28443
87681	70878
70878	24999
79377	50360
34714	23054
96240	87318
60358	97915
1497	85443
94475	34788
52369	49938
4088	21961
4088	13996
49074	49273
21961	13996
98217	52401
68786	84258
3399	92252
96320	82392
8336	15616
15616	49937
15616	95436
15616	11944
93251	42323
59548	67413
9214	72372
26953	80218
88888	76874
29539	52593
7922	28737
17358	52990
19361	42840
27753	89739
71085	66065
5125	60603
16014	86664
34470	57946
32822	97366
99406	91233
79330	84362
47620	49217
49217	98822
49217	68738
68934	79799
29286	28723
69025	1526
6260	64118
36935	89617
11140	35592
11283	17823
29511	76143
18554	26824
44522	85962
82393	43448
84404	69650
90631	46420
48086	78615
9126	80444
60387	15083
94255	46595
6465	63261
